8154570892	GC55 W7842L 559k
8154542843	Henry H. Bonnell (1859-1926)
8154569264	GC55 W7157 573n
8154568350	GC55 W7157 573n
8154540413	GC55 W6678 564c 1577
8154538959	GC55 W6493 552c
8154538183	GC55 W6493 552c
8154564420	Initial E
8154535079	Chronogram
8144356660	Ms. bibliographic note about the Corpus Juris Civilis
8144356338	Ms. bibliographic note about the Corpus Juris Civilis
8144355964	Woodcut of Saint Jerome in his study
8144322079	Document with seal of Charlotte Sophie Bentinck-Von Aldenburg (1715-1800)
8144354990	GrC C6483 Ef530h 1558
8144354550	Binder's stamp of Thibaron-Echaubard
8144354352	Marbury Hall Library
8144354020	Armorial Bookplate of Arthur Hugh Smith-Barry, 1st Baron Barrymore (1843-1925)
8144320245	GrC C2735 Ef516i 1519
8144353406	Bookseller's label of Ernest Thorin
8144319685	Armorial bookplate of Thomas Barrett-Lennard, 17th Baron Dacre (1717-1786)
8144352648	GrC B2927 Ef1 1515
8144319003	GrC B2482 Eh574b 1578
8144318827	Ownership inscription from the Jesuit college in Alençon (France)
8144318607	Gift inscription: Ex dono Domini phelippe parochi P. Laurentij Nogent
8144318299	Three inscriptions: one from the Jesuit college in Alençon (France)
8144351312	Binder's stamp of W. Pratt
8144317793	Booklabel of Henry Huth, 1815-1878
8144350902	GrC Ar694.4 1668 copy 2
8144350710	Ownership inscription of Sir Archibald Grant of Monymusk
8144350328	Ownership inscription of Sir Archibald Grant of Monymusk
8144316603	GrC Ar694.2 1683
8144349384	Bookplate of Sir Archibald Grant
8144349166	Initial C
8144348920	Initial A
8144348590	Armorial bookplate of George Simon, Earl of Harcourt, 1736-1809
8109177093	Bookplate of Harry Bacon Collamore (ca. 1894-1975)
8109175929	Sir Frederick Rogers Bart.
8109175145	EC65 Al545 660g
8109173979	EC65 Al545 660g
8109172749	EC65 Al545 660g
8109171252	Bookplate of James Patrick Ronaldson Lyell (1871-1948)
8108958401	IC7 M4687 701c
8108957617	IC7 M4687 701c
8108956931	IC7 M3636 697f 1703
8108956023	Bookplate of Ludwig Rudolph, Duke of Braunschweig-Lüneburg (1671-1735)
8108955465	Autograph of Antonio Palau y Dulcet (1867-1954)
8108961770	Armorial bookplate and shelfmark of the Biblioteca Terzi
8108953879	Illegible inscription
8108953265	IC65 V2426 660l
8108951899	IC65 V2426 660l
8108958224	IC65 T5917 670t
8108957398	IC65 T1778 670t
8108949365	Bookplate of Alex. Basilewitch
8108948623	Bookplate from the library of the Dukes of Arenberg at their Nordkirchen castle
8108947777	IC65 Se666 696s
8108947057	IC65 Se666 696s
8108946473	IC65 Sc472 670v
8108945889	IC65 Sc472 670v
8108944555	Initial S
8108950864	Initial I
8108943237	Initial F
8108942491	Initial O
8108942045	Initial L
8108948414	IC65 Sa594 675c
8108947242	IC65 Sa594 675c
8108946172	IC65 Sa594 675c
8108945588	IC65 Sa594 675c
8108944800	Bookplate of Dimitri Boutourlin (1763-1829)
8108942936	Booklabel of Marsden J. Perry
8108934559	Bookplate of Henry Baker Tristram (1822-1906)
8108933497	Armorial bookplate of Sir Thomas Hanmer (1677-1746)
8093596223	Initial Pi
8093595933	GC55 W1724 548e
8093600442	GC55 W1724 548e
8093600104	GC55 V9793 599j
8093594957	GC55 V9793 599j
8093599326	Initial I
8093599094	GC55 V9793 584p
8093594007	GC55 V9793 584p
8093593247	Ownership inscription dated 1598 of Martin Mangolt
8093597554	Ownership inscription dated 1598 of Martin Mangolt
8093597116	GC55 Ul57 567s 1586
8093592035	GC55 T9840L 574o
8093591671	GC55 T9840L 574o
8093591285	GC55 T9840L 574o
8093590841	GC55 T9840L 574o
8093590305	GC55 T9840L 574o
8093589759	GC55 T9840L 574o
8093589369	GC55 T9840L 574o
8093593572	GC55 T9840L 574o
8093593086	GC55 T7646 583w
8093592414	Binding waste from a manuscript copy of a missal for Easter Vigil. Including readings from Exodus 12, Jonah 3, and Deuteronomy 31:22-
8093591788	GC55 T7646 583w
8093591226	Stamp of the Königliche Bibliothek zu Berlin‏
8086820878	IC65 N7187 662g
8086820048	IC65 N7187 662g
8086820627	IC65 N7187 662g
8086819717	Stamp and discard stamp of the Hamburg Public Library
8086816970	IC65 P2402G 690g
8086817523	Ownership inscription of Antonino Alliata
8086814900	Ownership inscription of Antonino Alliata
8086813326	IC65 N1627 661o
8086813981	Spine of a book from the library of Christoph Wentzel, Graf von Nostitz (1648-1712)
8086811266	IC65 L5687 685c
8086810560	IC65 L5687 685c
8086811185	IC65 G9317 668r2
8086808756	Bookplate of Ludwig Rudolph, Duke of Braunschweig-Lüneburg (1671-1735)
8086807998	Seal with unidentified coat of arms affixed to title page
8086808563	IC65 G7897 717t
8086805862	IC65 G7897 717t
8086804982	IC65 G7897 717t
8086805605	Armorial bookplate of Charles John Shoppee (1823-1897)
8086803364	Unidentified monogram stamp "C S L" [possibly "Cavaliere Speciale Luogotenente"]
8086802468	Unidentified monogram stamp "C S L" [possibly "Cavaliere Speciale Luogotenente"]
8086803369	IC65 D7428 652a
8086801134	IC65 D7428 652a
8086800478	IC65 C8168 Eg687h
8086799328	IC65 C8168 Eg687h
