5401187150	Hand-colored title-page
5401187036	Withdrawal stamps?
5400586411	Augustinian inscription?
5400586371	GrC Ap492 551r Folio
5401186856	Charles Denis
5400586277	Greek inscription dated 1565
5400586197	GrC Ap492 551r Folio
5400586155	GrC Ap492 551r Folio
5400586109	GrC An884 Ef546g Folio
5401186566	GrC An884 Ef546g Folio
5400586033	GrC5 A100 523o
5400585969	Ex Libris Comitis Camilli de Grassis
5401186410	Derome le Jeune
5401186356	Wilmot Vaughan, 1st Earl of Lisburne, 1730-1800
5400585797	GrC Xe254 Ei2 1547
5400585717	Raffael[?] Carlo Natale Ferrari Canonico
5401186178	Monogram ("L. S. O.") of bookseller Leo S. Olschki (1861-1940)
5400585665	Lionel Tolmache [or Tollemache]
5401186110	Donor's bookplate of Franziscus Töpsl (1711-1796) dean of the Augustinerchorherren-Stift Polling
5400585543	GrC Xe254 Eh7 1547
5400585471	GrC Xe254 Eg7 1685
5401185926	Bookplate of Thomas Woody (1891-1960)
5401185862	Fürstlich-Starhemberg'sche Familien Bibliothek Schloss Eferding
5400585329	GrC T4216 Eh600j
5400585253	Ms. inscription (in the hand of Beatus Rhenanus?) recording the gift of this book by a "Joannes Faber"
5400585187	Dated ms. ownership inscription of the Alsatian humanist Beatus Rhenanus (1485-1547)
5400585155	Sir George Augustus William Shuckburgh-Evelyn (1751-1804)
5401185598	GrC T3438 T584s
5400585043	S P B C N [Ecclesiastical library in Naples, Italy?]
5400585017	GrC T3428 Eh11 1544
5400584971	GrC T3428 Eh11 1544
5395498611	GC5 A100 521n
5395476759	Wilfred Merton, 1888-1957
5396074302	Woodcut of the Whore of Babylon and the Pope astride the seven-headed beast
5396074248	Arms of Pope Paul III
5396074198	GC5 A100 543g
5395476445	GC5 A100 542g
5396073924	Portion of a leaf from the 1488 Koberger edition of the Legenda Aurea (ISTC ij00163500)
5396073748	Portion of a leaf from the 1488 Koberger edition of the Legenda Aurea (ISTC ij00163500)
5395475837	Bookplate of Henry Huth, 1815-1878
5395475773	Stamp from the Herzog August Bibliothek
5396073380	GC5 A100 541d
5396073226	Stamp from the Herzog August Bibliothek; illegible inscription
5395475531	Leaf from a German translation of the Vulgate printed by Anton Koberger in Nuremberg on 17 February 1483
