7652970134	IC55 V6438 550o
7652968896	D'un cane che temeva la pioggia
7652967676	Dell'orso, e le api
7652966740	Del gallo e'l gioiello
7652965654	Della lepre, e la testuggine
7652964538	Del leone, et le rane
7652963350	Del leone invecchiato, et la volpe
7652962166	Della scrofa, e la cagna
7652960984	Del leone impazzito, et la capra
7652959804	Dell'asino, e del cinghiale
7652958484	Del cane
7652957156	Del topo giovine, et la gatta, e'l galletto
7652956360	Del gambero, et suo figliuolo
7652955498	Della rana, et suo figliouolo
7652954480	Delle mosche nel mele
7652953430	Dell'asino, la simia, et la talpa
7652952748	IC55 V5845 570c
7652952114	Non bene quis sapiet si non dominabitur astris
7652951434	IC55 V5845 570c
7652950600	IC55 V5845 570c
7652949504	IC55 V5845 570c
7652948138	IC55 V5699 561c
7652947046	IC55 V5699 561c
7652946004	IC55 V5699 561c
7652945034	IC55 V5699 561c
7652944038	Initial P
7652943302	IC55 V5577L 559s
7652942360	Initial N
7652941330	IC55 Uv12 582p
7652939848	IC55 Ug704 588o
7652938806	IC55 Ub102 563c
7652938076	IC55 Ub102 563c
7652937208	IC55 U6400 559m
7652936264	IC55 U6400 559m
7652935288	Illegible inscription; stamp of Gustavo Camillo Galletti (1805-1868)
7652933904	Illegible inscription; stamp of Gustavo Camillo Galletti (1805-1868)
7652933060	IC55 T7565 578d
7652932344	Initial S
7652931346	IC55 T7565 578d
7652930024	IC55 T7565 578d
7652929004	IC55 T7565 578d
7652928104	IC55 T7565 578d
7652926884	Stamp from the Regia Bibliotheca Palatium Venetum, now the Biblioteca Nazionale Marciana
7652926304	Biblioteca nazionale marciana
7652925578	Biblioteca nazionale di S. Marco, Venezia
7652924598	IC55 T7395 560m
7652923720	Edward Law, Earl of Ellenborough (1790-1871)
7652922920	Edward Law, Earl of Ellenborough (1790-1871)
7652922180	IC55 T7238 Eh686c
7652921108	IC55 T7238 Eh686c
7652920368	IC55 T7238 Eh686c
7652919408	IC55 T7238 Eh686c
7652918420	IC55 T7238 640s
7652917148	IC55 T7238 640s
7652916418	IC55 T6394 578p
7652915596	Stamps from the Reale Biblioteca Borbonica, now the Biblioteca nazionale (Naples, Italy), and the Biblioteca Albani
7652914780	IC55 T6394 578p
7652913836	IC55 T6394 578p
7652913040	IC55 T6393 568d
7652912020	IC55 T6393 566o
7652911026	IC55 T6393 566o
7652910142	IC55 T6393 566o
7652909318	IC55 T6393 566o
7652908490	IC55 T6393 566m 1567
7652907560	IC55 T6393 566m 1567
7652906492	IC55 T6393 565p
7652905808	IC55 T6393 565p
7652905024	IC55 T6393 565p
7652904380	Initial E
7652903582	IC55 T6316 589m
7652902864	Initial N
7652902272	IC55 T2758 552q
7652901682	IC55 T1858 651s
7652901008	IC55 T1858 651s
7652900128	IC55 T1856 S621g
7652899340	IC55 T1856 S621g
7652898626	IC55 T1856 Ep722b
7652898126	IC55 T1856 Ep722b
7652897500	IC55 T1856 En802s
7652896772	Unidentified armorial bookplate with a squirrel eating a nut and a man holding a tree
7652896066	IC55 T1856 Ek587s
