7513695284	IC55 T1855 593d 1595
7513694122	IC55 T1855 593d 1595
7513693136	IC55 T1855 593d
7513691980	IC55 T1855 593d
7513691112	IC55 T1226 554r
7513690110	IC55 T1226 554r
7507078748	Ms. ownership inscription of the Franziskanerkloster Salzburg
7507078018	Ms. ownership inscription of the Franziskanerkloster Salzburg
7507077212	Woodcut illustration of a two-headed rooster used by Wolfgang Eder of Ingolstadt
7507076406	Stamp of the Herzogliche Bibliothek (Gotha, Germany)
7507075464	Woodcut coat of arms (Erfurt?) used by Melchior Sachse
7507074130	Left board (blind-tooled leather) with spine rebacked in parchment
7507073264	Armorial stamp of the Bibliotheca Publica Regia Stuttgartensis (Öffentliche Königliche Bibliothek, Stuttgart)
7507072516	Armorial stamp of the Bibliotheca Publica Regia Stuttgartensis (Öffentliche Königliche Bibliothek, Stuttgart)
7507071744	Partially illegible 16th-century ms. gift inscription
7507071102	Early ms. ownership inscription of Johannes Brachvogel
7507070404	Early ms. ownership inscription of Johannes Brachvogel; woodcut Samuel anointing David) used by Johann Schwertel
7507069552	Partially illegible 16th-century ms. ownership inscription of Christophorus Strasser
7507068704	Armorial stamp, dated 1582, of Jakob Reutlinger
7507067904	16th-century ms. ownership inscription of Jakob Reutlinger
7507067102	16th-century ms. ownership inscription of Jakob Reutlinger
7507066214	16th-century ms. gift inscription, recording the presentation of this volume by Judocus [sic] Schüssler to Jakob Reutlinger
7507065280	Central round gold stamp of Samson killing the lion with Latin motto
7507064238	Central round gold stamp of the Baptism of Christ with Latin motto
7507063028	Left board, tooled in gold (including central round stamp of the Baptism of Christ with Latin motto) and blind, with 2 cloth fore-edge ties
7507062222	Spine (full parchment, now green, with damaged ms. paper label at head and shelf-mark at foot)
7507061516	GC55 Ei832 568b
7507060746	Shelf-mark of the the library of Stift Zwettl (Zwettl, Austria)
7507059896	Stamp and ms. ownership inscription of the the library of Stift Zwettl (Zwettl, Austria)
7507059204	Stamp and ms. ownership inscription of the library of Stift Zwettl (Zwettl, Austria)
7507058682	Partially illegible Capuchin ownership inscription
7507057820	Partially illegible Capuchin ownership inscription
7507056990	Illegible ms. inscription and illegible armorial library stamp and duplicate stamp.
7507056304	Ms. bibliographical note signed "Laschitzer" (i.e. Simon Laschitzer?)
7507055606	Illegible ms. inscription and illegible armorial library stamp and duplicate stamp
7507054730	Partially illegible ms. inscription
7507054144	17th-century ms. ownership inscription of the Augustinian house in Mülln, Salzburg, Austria
7507053424	17th-century ms. ownership inscription of the Augustinian house in Mülln, Salzburg, Austria
7507052804	Partially illegible early ms. ownership inscription of Johannes(?) Hueberus, pastor at Fridolfing in Bavaria
7507051936	Left board (blind-tooled pig with central ornament, a heart surrounded by the initials "B.B.M.V.I.M.", colored in black)
7507050924	16th-century(?) ms. purchase inscription
7507050280	Stamp and ms. ownership inscription of the library of Stift Zwettl (Zwettl, Austria)
7507049720	Stamp of the library of Stift Zwettl (Zwettl, Austria)
7507049076	Stamp and ms. ownership inscription of the library of Stift Zwettl (Zwettl, Austria)
7507048622	Shelf-mark of the the library of Stift Zwettl (Zwettl, Austria)
7507048200	Partially illegible ms. inscription
7507047280	Woodcut printer's device of Raphael Hoffhalter of Vienna
7507046618	Round stamp of the Universität Freiburg im Breisgau and rectangular stamp of its library
7507045848	Woodcut portrait of Georg Eder with laudatory verse used by Raphael Hoffhalter of Vienna; round stamp of the Universität Freiburg im Breisgau and rectangular stamp of its library
7507045272	Partially illegible early ms. ownership inscription of Daniel Rapoldus
7507044456	Partially illegible early ms. ownership inscription of Daniel Rapoldus
7507043576	18th-century autograph ("E. Klüpfel")
7507042704	Woodcut illustration used by Christoph Heussler of Nuremberg
7451252272	IC55 Sp365 542d 1560
7451251302	IC55 So682 598o 1600
7451250226	IC55 So682 598o 1600
7451249348	Bookstamp of Federico Cesi's collection at the Accademia nazionale dei Lincei
7451248376	IC55 So682 598o 1600
7451247018	Ownership inscription of the library of the Convento di San Francesco di Ceneda recording the gift of Bartolomeo Zorzi d'Ampezzo
7451245760	IC55 So405 593o
7451244274	Ownership inscription of the library of the Convento di San Francesco di Ceneda recording the gift of Bartolomeo Zorzi d'Ampezzo
7451242616	IC55 Sk137 570e
7451241288	IC55 Sk137 570e
7451239862	IC55 Si454 546c 1548
7451238028	IC55 Si454 546c 1548
7451236430	IC55 Si268 581v
7451235096	IC55 Si268 562d
7451233690	IC55 Si268 562d
7451232716	IC55 Si268 562d
7451232068	IC55 Se823 565c
7451230994	IC55 Se823 565c
7451229832	IC55 Sa595 562s 1595
7451228378	IC55 Sa595 562s 1595
7451226982	Armorial stamp of Gioacchino Nappi
7451226068	Francesco Maria Mazzoleni Cosimo
7451225196	IC55 Se653 572d copy 2
7451223870	IC55 Se653 572d copy 2
7451222606	Bookplate of T. W. Dewar
7451221588	William Michael Rossetti (1829-1919)
7451220554	IC55 Se823 558c
7451219552	IC55 Sc526 565c 1572
7451218898	IC55 Sa748 Eg689o
7451217428	IC55 Sa748 Eg689o
7451216034	IC55 Sa595 562s 1620
7451214582	Bookplate of John Addington Symonds (1840-1893)
7451213318	IC55 Sa588 581v
7451212002	IC55 Sa588 581v
7451211006	IC55 Sa588 580c 1582
7451209678	IC55 Sa588 580c 1582
7451208840	IC55 Sa588 565d 1584
7451207962	IC55 Sa588 578c
7451206920	IC55 Sa588 578c
7451205410	IC55 Sa588 566c
7451204256	IC55 Sa588 566c
7451202622	IC55 Sa588 566c
7451201264	IC55 Sa588 566c
7451200166	Binding (spine) from the library of Christoph Wentzel, Graf von Nostitz (1648-1712)
7451199626	Wolfgang von Popschitz
7451198636	Wolfgang von Popschitz
7451197394	IC55 Sa588 564d 1573
7451195604	IC55 Sa588 564d 1573
7451194268	IC55 Sa588 562o 1565
7451193238	IC55 Sa588 562o 1565
7451191950	IC55 Sa588 562o 1565
7451191332	IC55 Sa588 562o 1565
7451190322	IC55 Sa588 562o 1565
7451189240	IC55 Sa588 561d 1575
7451187774	IC55 Sa588 561d 1575
7451186466	Unidentified red stamp with initials "T M"
7451185566	Unidentified red stamp with initials "T M"
7451184468	Tomaso Piovene
7440945498	Spine (blind-tooled parchment with brief title stamped in gold at head and 2 paper labels, 1 with shelf-mark)
7440941294	Ms. shelf-mark ("VI. Geschichte") and yellow paper label with stamped shelf-mark
7440939490	Purchase inscription
7440936840	Two early ms. inscriptions
7440933410	Woodcut title vignette (device?) used by Michael Lantzenberger of Leipzig; two early ms. inscriptions
7440922038	Stamp from the Herzogliches Lyceum in Eisenberg, Germany
7440919802	Late 17th-century ms. accession note, recording the acquisition of this book by Adam Gschwend, rector of the Herzogliches Lyceum in Eisenberg, Germany, for the school
7440915770	Illegible stamp
7440912376	Illegible stamp
